Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
1430516810719,2907,Login Page,200,OK,Thread Group 1-34,text,true,2375,70,70,2907
1430516810754,2908,Login Page,200,OK,Thread Group 1-23,text,true,2375,70,70,2908
1430516810784,2902,Login Page,200,OK,Thread Group 1-32,text,true,2375,70,70,2901
1430516810804,2908,Login Page,200,OK,Thread Group 1-30,text,true,2375,70,70,2908
1430516806271,7554,Login POST,200,OK,Thread Group 1-58,text,true,47919,70,70,4247
1430516810872,2996,Login Page,200,OK,Thread Group 1-28,text,true,2375,70,70,2996
1430516807159,6833,Login POST,200,OK,Thread Group 1-52,text,true,47844,70,70,3451
1430516807403,6618,Login POST,200,OK,Thread Group 1-62,text,true,47878,70,70,3282
1430516811034,3035,Load random friend,200,OK,Thread Group 1-36,text,true,1824,70,70,3035
1430516811498,2587,Load random friend,200,OK,Thread Group 1-45,text,true,1830,70,70,2587
1430516807357,6754,Login POST,200,OK,Thread Group 1-60,text,true,47875,70,70,3300
1430516811590,2538,Login Page,200,OK,Thread Group 1-27,text,true,2375,70,70,2538
1430516811802,2363,Load random friend,200,OK,Thread Group 1-47,text,true,1830,70,70,2363
1430516811646,2525,Load random friend,200,OK,Thread Group 1-40,text,true,1840,70,70,2525
1430516811897,2325,Login Page,200,OK,Thread Group 1-29,text,true,2375,70,70,2325
1430516811844,2382,Load random friend,200,OK,Thread Group 1-38,text,true,1831,70,70,2382
1430516811959,2303,Load random friend,200,OK,Thread Group 1-46,text,true,1823,70,70,2303
1430516811992,2294,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,2294
1430516812030,2287,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,2287
1430516812186,2173,Login Page,200,OK,Thread Group 1-41,text,true,2375,70,70,2172
1430516812238,2151,Login Page,200,OK,Thread Group 1-31,text,true,2375,70,70,2151
1430516812412,1993,Load random friend,200,OK,Thread Group 1-35,text,true,1825,70,70,1993
1430516812458,1983,Load random friend,200,OK,Thread Group 1-44,text,true,1821,70,70,1983
1430516812509,1949,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,1949
1430516812777,1712,Load random friend,200,OK,Thread Group 1-49,text,true,1828,70,70,1712
1430516812795,1704,Load random friend,200,OK,Thread Group 1-48,text,true,1816,70,70,1704
1430516807889,6747,Login POST,200,OK,Thread Group 1-54,text,true,47926,70,70,2923
1430516812913,1747,Login Page,200,OK,Thread Group 1-33,text,true,2375,70,70,1746
1430516813028,1661,Load random friend,200,OK,Thread Group 1-53,text,true,1837,70,70,1661
1430516813110,1625,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,1625
1430516813231,1520,Login Page,200,OK,Thread Group 1-42,text,true,2375,70,70,1520
1430516813259,1550,Load random friend,200,OK,Thread Group 1-51,text,true,1818,70,70,1550
1430516808165,6674,Login POST,200,OK,Thread Group 1-61,text,true,47810,70,70,2856
1430516813365,1497,Load random friend,200,OK,Thread Group 1-55,text,true,1831,70,70,1497
1430516813583,1291,Load random friend,200,OK,Thread Group 1-50,text,true,1815,70,70,1291
1430516813836,1112,Load random friend,200,OK,Thread Group 1-58,text,true,1840,70,70,1111
1430516814004,988,Load random friend,200,OK,Thread Group 1-52,text,true,1838,70,70,988
1430516814034,1021,Load random friend,200,OK,Thread Group 1-62,text,true,1836,70,70,1021
1430516808464,6607,Login POST,200,OK,Thread Group 1-59,text,true,47827,70,70,3346
1430516814079,1008,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,1008
1430516814095,1017,Login Page,200,OK,Thread Group 1-45,text,true,2375,70,70,1017
1430516814122,1007,Load random friend,200,OK,Thread Group 1-60,text,true,1831,70,70,1007
1430516814176,986,Login Page,200,OK,Thread Group 1-47,text,true,2375,70,70,986
1430516814182,1010,Login Page,200,OK,Thread Group 1-40,text,true,2375,70,70,1010
1430516810144,5222,Login POST,200,OK,Thread Group 1-56,text,true,47894,70,70,2671
1430516810605,4908,Login POST,200,OK,Thread Group 1-57,text,true,47983,70,70,2745
1430516810822,4770,Login POST,200,OK,Thread Group 1-65,text,true,47890,70,70,3017
1430516814237,1393,Login Page,200,OK,Thread Group 1-38,text,true,2375,70,70,1393
1430516811539,4235,Login POST,200,OK,Thread Group 1-69,text,true,47923,70,70,2558
1430516814272,1530,Login Page,200,OK,Thread Group 1-46,text,true,2375,70,70,1530
1430516811856,4029,Login POST,200,OK,Thread Group 1-64,text,true,47890,70,70,2341
1430516811939,4155,Login POST,200,OK,Thread Group 1-70,text,true,47732,70,70,2282
1430516811931,4344,Login POST,200,OK,Thread Group 1-63,text,true,47950,70,70,2290
1430516811974,4450,Login POST,200,OK,Thread Group 1-68,text,true,47928,70,70,2280
1430516812000,4620,Login POST,200,OK,Thread Group 1-1,text,true,47930,70,70,2279
1430516812034,4715,Login POST,200,OK,Thread Group 1-67,text,true,48001,70,70,2272
1430516812083,4892,Login POST,200,OK,Thread Group 1-7,text,true,47866,70,70,2244
1430516812052,5210,Login POST,200,OK,Thread Group 1-4,text,true,47930,70,70,2272
1430516814416,2895,Login Page,200,OK,Thread Group 1-35,text,true,2375,70,70,2895
1430516812119,5320,Login POST,200,OK,Thread Group 1-66,text,true,47804,70,70,2216
1430516812152,5419,Login POST,200,OK,Thread Group 1-3,text,true,47900,70,70,2203
1430516814452,3143,Login Page,200,OK,Thread Group 1-44,text,true,2375,70,70,3143
1430516812198,5502,Login POST,200,OK,Thread Group 1-5,text,true,47922,70,70,2160
1430516814500,3249,Login Page,200,OK,Thread Group 1-49,text,true,2375,70,70,3249
1430516814509,3276,Login Page,200,OK,Thread Group 1-48,text,true,2375,70,70,3276
1430516812255,5659,Login POST,200,OK,Thread Group 1-6,text,true,47887,70,70,2119
1430516812478,5588,Login POST,200,OK,Thread Group 1-8,text,true,47951,70,70,1941
1430516814647,3464,Load random friend,200,OK,Thread Group 1-54,text,true,1826,70,70,3464
1430516812489,5765,Login POST,200,OK,Thread Group 1-9,text,true,47876,70,70,1943
1430516812542,5829,Login POST,200,OK,Thread Group 1-12,text,true,47950,70,70,1915
1430516812840,5693,Login POST,200,OK,Thread Group 1-13,text,true,47930,70,70,1792
1430516812871,5769,Login POST,200,OK,Thread Group 1-2,text,true,47837,70,70,1761
1430516812950,5857,Login POST,200,OK,Thread Group 1-11,text,true,47826,70,70,1698
1430516814700,4139,Login Page,200,OK,Thread Group 1-53,text,true,2375,70,70,4139
1430516813009,5937,Login POST,200,OK,Thread Group 1-10,text,true,47938,70,70,1647
1430516813046,6035,Login POST,200,OK,Thread Group 1-20,text,true,48022,70,70,1633
1430516813065,6207,Login POST,200,OK,Thread Group 1-14,text,true,47860,70,70,1617
1430516813087,6212,Login POST,200,OK,Thread Group 1-16,text,true,47787,70,70,1604
1430516813115,6472,Login POST,200,OK,Thread Group 1-17,text,true,47981,70,70,1596
1430516813145,6462,Login POST,200,OK,Thread Group 1-21,text,true,47908,70,70,1573
1430516814820,4825,Login Page,200,OK,Thread Group 1-51,text,true,2375,70,70,4825
1430516814850,4821,Load random friend,200,OK,Thread Group 1-61,text,true,1844,70,70,4821
1430516814872,4824,Login Page,200,OK,Thread Group 1-55,text,true,2375,70,70,4824
1430516814886,4890,Login Page,200,OK,Thread Group 1-50,text,true,2375,70,70,4890
1430516813165,6628,Login POST,200,OK,Thread Group 1-19,text,true,47987,70,70,1567
1430516813273,6732,Login POST,200,OK,Thread Group 1-15,text,true,47919,70,70,1486
1430516813329,6696,Login POST,200,OK,Thread Group 1-18,text,true,47863,70,70,1445
1430516813341,6955,Login POST,200,OK,Thread Group 1-24,text,true,47938,70,70,1472
1430516813673,6775,Login POST,200,OK,Thread Group 1-23,text,true,47885,70,70,1231
1430516813616,6858,Login POST,200,OK,Thread Group 1-25,text,true,47756,70,70,1273
1430516814958,5551,Login Page,200,OK,Thread Group 1-58,text,true,2375,70,70,5551
1430516813388,7273,Login POST,200,OK,Thread Group 1-22,text,true,47871,70,70,1516
1430516815002,5709,Login Page,200,OK,Thread Group 1-52,text,true,2375,70,70,5709
1430516813696,7042,Login POST,200,OK,Thread Group 1-32,text,true,47956,70,70,1210
1430516815065,5689,Login Page,200,OK,Thread Group 1-62,text,true,2375,70,70,5689
1430516815082,5703,Load random friend,200,OK,Thread Group 1-59,text,true,1833,70,70,5703
1430516815140,5667,Login Page,200,OK,Thread Group 1-60,text,true,2375,70,70,5667
1430516815377,5486,Load random friend,200,OK,Thread Group 1-56,text,true,1841,70,70,5486
1430516815523,5369,Load random friend,200,OK,Thread Group 1-57,text,true,1836,70,70,5369
1430516813637,7402,Login POST,200,OK,Thread Group 1-34,text,true,47888,70,70,1273
1430516815603,5475,Load random friend,200,OK,Thread Group 1-65,text,true,1838,70,70,5475
1430516815785,5381,Load random friend,200,OK,Thread Group 1-69,text,true,1838,70,70,5381
1430516813723,7463,Login POST,200,OK,Thread Group 1-30,text,true,47832,70,70,1209
1430516813879,7371,Login POST,200,OK,Thread Group 1-28,text,true,47879,70,70,1082
1430516815895,5368,Load random friend,200,OK,Thread Group 1-64,text,true,1827,70,70,5368
1430516816120,5173,Load random friend,200,OK,Thread Group 1-70,text,true,1823,70,70,5173
1430516816287,5020,Load random friend,200,OK,Thread Group 1-63,text,true,1823,70,70,5020
1430516816436,4887,Load random friend,200,OK,Thread Group 1-68,text,true,1832,70,70,4887
1430516816632,4730,Load random friend,200,OK,Thread Group 1-1,text,true,1832,70,70,4730
1430516816761,4633,Load random friend,200,OK,Thread Group 1-67,text,true,1843,70,70,4633
1430516814139,7412,Login POST,200,OK,Thread Group 1-27,text,true,47869,70,70,1055
1430516816987,4610,Load random friend,200,OK,Thread Group 1-7,text,true,1825,70,70,4610
1430516814232,7426,Login POST,200,OK,Thread Group 1-29,text,true,47984,70,70,1369
1430516817284,4423,Load random friend,200,OK,Thread Group 1-4,text,true,1837,70,70,4423
1430516817449,4285,Load random friend,200,OK,Thread Group 1-66,text,true,1834,70,70,4285
1430516817582,4189,Load random friend,200,OK,Thread Group 1-3,text,true,1820,70,70,4188
1430516817712,4099,Load random friend,200,OK,Thread Group 1-5,text,true,1831,70,70,4099
1430516814297,7590,Login POST,200,OK,Thread Group 1-26,text,true,47857,70,70,1598
1430516817927,4008,Load random friend,200,OK,Thread Group 1-6,text,true,1830,70,70,4008
1430516818078,3925,Load random friend,200,OK,Thread Group 1-8,text,true,1837,70,70,3925
1430516814328,7680,Login POST,200,OK,Thread Group 1-37,text,true,47832,70,70,2114
1430516818122,3909,Login Page,200,OK,Thread Group 1-54,text,true,2375,70,70,3909
1430516818266,3825,Load random friend,200,OK,Thread Group 1-9,text,true,1827,70,70,3825
1430516814369,7746,Login POST,200,OK,Thread Group 1-41,text,true,47892,70,70,2618
1430516818382,3768,Load random friend,200,OK,Thread Group 1-12,text,true,1832,70,70,3768
1430516818544,3617,Load random friend,200,OK,Thread Group 1-13,text,true,1825,70,70,3617
1430516818650,3535,Load random friend,200,OK,Thread Group 1-2,text,true,1834,70,70,3534
1430516818818,3385,Load random friend,200,OK,Thread Group 1-11,text,true,1838,70,70,3385
1430516818957,3271,Load random friend,200,OK,Thread Group 1-10,text,true,1828,70,70,3271
1430516819091,3163,Load random friend,200,OK,Thread Group 1-20,text,true,1829,70,70,3163
1430516819282,2992,Load random friend,200,OK,Thread Group 1-14,text,true,1838,70,70,2991
1430516819309,3005,Load random friend,200,OK,Thread Group 1-16,text,true,1828,70,70,3005
1430516814400,7995,Login POST,200,OK,Thread Group 1-31,text,true,47958,70,70,2879
1430516819597,2826,Load random friend,200,OK,Thread Group 1-17,text,true,1841,70,70,2825
1430516819617,2864,Load random friend,200,OK,Thread Group 1-21,text,true,1836,70,70,2864
1430516819681,2839,Login Page,200,OK,Thread Group 1-61,text,true,2375,70,70,2838
1430516814468,8129,Login POST,200,OK,Thread Group 1-39,text,true,47751,70,70,3258
1430516819810,2808,Load random friend,200,OK,Thread Group 1-19,text,true,1826,70,70,2807
1430516820016,2627,Load random friend,200,OK,Thread Group 1-15,text,true,1822,70,70,2627
1430516820036,2630,Load random friend,200,OK,Thread Group 1-18,text,true,1831,70,70,2630
1430516820306,2378,Load random friend,200,OK,Thread Group 1-24,text,true,1833,70,70,2378
1430516820459,2233,Load random friend,200,OK,Thread Group 1-23,text,true,1828,70,70,2233
1430516820486,2238,Load random friend,200,OK,Thread Group 1-25,text,true,1832,70,70,2238
1430516820672,2082,Load random friend,200,OK,Thread Group 1-22,text,true,1831,70,70,2081
1430516820749,2062,Load random friend,200,OK,Thread Group 1-32,text,true,1834,70,70,2061
1430516814670,8165,Login POST,200,OK,Thread Group 1-33,text,true,47854,70,70,3707
1430516814745,8276,Login POST,200,OK,Thread Group 1-43,text,true,47920,70,70,4550
1430516820809,2238,Login Page,200,OK,Thread Group 1-59,text,true,2375,70,70,2238
1430516814761,8356,Login POST,200,OK,Thread Group 1-42,text,true,47944,70,70,4551
1430516820873,2269,Login Page,200,OK,Thread Group 1-56,text,true,2375,70,70,2269
1430516820902,2267,Login Page,200,OK,Thread Group 1-57,text,true,2375,70,70,2267
1430516821050,2148,Load random friend,200,OK,Thread Group 1-34,text,true,1834,70,70,2148
1430516821088,2123,Login Page,200,OK,Thread Group 1-65,text,true,2375,70,70,2123
1430516815097,8348,Login POST,200,OK,Thread Group 1-36,text,true,47981,70,70,5675
1430516815122,8346,Login POST,200,OK,Thread Group 1-45,text,true,47771,70,70,5655
1430516821176,2306,Login Page,200,OK,Thread Group 1-69,text,true,2375,70,70,2306
1430516821196,2349,Load random friend,200,OK,Thread Group 1-30,text,true,1821,70,70,2349
1430516815172,8389,Login POST,200,OK,Thread Group 1-47,text,true,47831,70,70,5633
1430516821270,2314,Load random friend,200,OK,Thread Group 1-28,text,true,1825,70,70,2314
1430516821274,2331,Login Page,200,OK,Thread Group 1-64,text,true,2375,70,70,2330
1430516821323,2309,Login Page,200,OK,Thread Group 1-63,text,true,2375,70,70,2309
1430516821309,2342,Login Page,200,OK,Thread Group 1-70,text,true,2375,70,70,2341
1430516821333,2334,Login Page,200,OK,Thread Group 1-68,text,true,2375,70,70,2334
1430516821373,2300,Login Page,200,OK,Thread Group 1-1,text,true,2375,70,70,2300
1430516821404,2292,Login Page,200,OK,Thread Group 1-67,text,true,2375,70,70,2292
1430516821608,2107,Login Page,200,OK,Thread Group 1-7,text,true,2375,70,70,2107
1430516821562,2171,Load random friend,200,OK,Thread Group 1-27,text,true,1825,70,70,2171
1430516821668,2096,Load random friend,200,OK,Thread Group 1-29,text,true,1833,70,70,2096
1430516821717,2065,Login Page,200,OK,Thread Group 1-4,text,true,2375,70,70,2065
1430516821744,2073,Login Page,200,OK,Thread Group 1-66,text,true,2375,70,70,2073
1430516815203,8690,Login POST,200,OK,Thread Group 1-40,text,true,47921,70,70,5623
1430516821789,2134,Login Page,200,OK,Thread Group 1-3,text,true,2375,70,70,2134
1430516821821,2152,Login Page,200,OK,Thread Group 1-5,text,true,2375,70,70,2152
1430516815641,8353,Login POST,200,OK,Thread Group 1-38,text,true,47811,70,70,5452
1430516821898,2118,Load random friend,200,OK,Thread Group 1-26,text,true,1831,70,70,2118
1430516815812,8434,Login POST,200,OK,Thread Group 1-46,text,true,47897,70,70,5382
1430516821945,2334,Login Page,200,OK,Thread Group 1-6,text,true,2375,70,70,2334
1430516822013,2294,Login Page,200,OK,Thread Group 1-8,text,true,2375,70,70,2294
1430516822038,2294,Load random friend,200,OK,Thread Group 1-37,text,true,1824,70,70,2294
1430516822102,2262,Login Page,200,OK,Thread Group 1-9,text,true,2375,70,70,2262
1430516822126,2296,Load random friend,200,OK,Thread Group 1-41,text,true,1842,70,70,2296
1430516817322,7128,Login POST,200,OK,Thread Group 1-35,text,true,47922,70,70,4349
1430516822161,2303,Login Page,200,OK,Thread Group 1-12,text,true,2375,70,70,2303
1430516822171,2333,Login Page,200,OK,Thread Group 1-13,text,true,2375,70,70,2333
1430516822205,2339,Login Page,200,OK,Thread Group 1-2,text,true,2375,70,70,2339
1430516817605,6957,Login POST,200,OK,Thread Group 1-44,text,true,47849,70,70,4169
1430516822222,2359,Login Page,200,OK,Thread Group 1-11,text,true,2375,70,70,2359
1430516822239,2358,Login Page,200,OK,Thread Group 1-10,text,true,2375,70,70,2357
1430516822271,2337,Login Page,200,OK,Thread Group 1-20,text,true,2375,70,70,2337
1430516822283,2347,Login Page,200,OK,Thread Group 1-14,text,true,2375,70,70,2347
1430516822324,2326,Login Page,200,OK,Thread Group 1-16,text,true,2375,70,70,2325
1430516822405,2265,Load random friend,200,OK,Thread Group 1-31,text,true,1836,70,70,2265
1430516822433,2240,Login Page,200,OK,Thread Group 1-17,text,true,2375,70,70,2240
1430516822491,2231,Login Page,200,OK,Thread Group 1-21,text,true,2375,70,70,2231
1430516817761,7047,Login POST,200,OK,Thread Group 1-49,text,true,47832,70,70,4139
1430516817796,7031,Login POST,200,OK,Thread Group 1-48,text,true,47907,70,70,4120
1430516822607,2260,Load random friend,200,OK,Thread Group 1-39,text,true,1818,70,70,2260
1430516822628,2274,Login Page,200,OK,Thread Group 1-19,text,true,2375,70,70,2273
1430516822654,2277,Login Page,200,OK,Thread Group 1-15,text,true,2375,70,70,2277
1430516822676,2279,Login Page,200,OK,Thread Group 1-18,text,true,2375,70,70,2279
1430516822694,2280,Login Page,200,OK,Thread Group 1-24,text,true,2375,70,70,2279
1430516818850,6428,Login POST,200,OK,Thread Group 1-53,text,true,47786,70,70,3349
1430516822721,2595,Login Page,200,OK,Thread Group 1-23,text,true,2375,70,70,2594
1430516822735,2602,Login Page,200,OK,Thread Group 1-25,text,true,2375,70,70,2602
1430516819655,5853,Login POST,200,OK,Thread Group 1-51,text,true,47912,70,70,2841
1430516819706,5823,Login POST,200,OK,Thread Group 1-55,text,true,47848,70,70,2861
1430516822788,2750,Login Page,200,OK,Thread Group 1-22,text,true,2375,70,70,2750
1430516822821,2780,Login Page,200,OK,Thread Group 1-32,text,true,2375,70,70,2779
1430516819786,5832,Login POST,200,OK,Thread Group 1-50,text,true,48008,70,70,2815
1430516822846,2791,Load random friend,200,OK,Thread Group 1-33,text,true,1834,70,70,2791
1430516823032,2610,Load random friend,200,OK,Thread Group 1-43,text,true,1829,70,70,2610
1430516823128,2568,Load random friend,200,OK,Thread Group 1-42,text,true,1824,70,70,2568
1430516823209,2504,Login Page,200,OK,Thread Group 1-34,text,true,2375,70,70,2504
1430516823455,2322,Load random friend,200,OK,Thread Group 1-36,text,true,1845,70,70,2322
1430516823479,2361,Load random friend,200,OK,Thread Group 1-45,text,true,1829,70,70,2361
1430516820520,5349,Login POST,200,OK,Thread Group 1-58,text,true,47819,70,70,2196
1430516823555,2338,Login Page,200,OK,Thread Group 1-30,text,true,2375,70,70,2338
1430516823594,2314,Login Page,200,OK,Thread Group 1-28,text,true,2375,70,70,2314
1430516823571,2349,Load random friend,200,OK,Thread Group 1-47,text,true,1829,70,70,2349
1430516823751,2248,Login Page,200,OK,Thread Group 1-27,text,true,2375,70,70,2248
1430516823784,2218,Login Page,200,OK,Thread Group 1-29,text,true,2375,70,70,2218
1430516823903,2157,Load random friend,200,OK,Thread Group 1-40,text,true,1822,70,70,2157
1430516824005,2086,Load random friend,200,OK,Thread Group 1-38,text,true,1834,70,70,2086
1430516824027,2076,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,2076
1430516824256,1865,Load random friend,200,OK,Thread Group 1-46,text,true,1825,70,70,1865
1430516824344,1832,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,1832
1430516824433,1777,Login Page,200,OK,Thread Group 1-41,text,true,2375,70,70,1777
1430516824461,1786,Load random friend,200,OK,Thread Group 1-35,text,true,1831,70,70,1786
1430516820722,5615,Login POST,200,OK,Thread Group 1-52,text,true,47933,70,70,2014
1430516824573,1798,Load random friend,200,OK,Thread Group 1-44,text,true,1828,70,70,1798
1430516820791,5654,Login POST,200,OK,Thread Group 1-62,text,true,47868,70,70,2052
1430516824681,1788,Login Page,200,OK,Thread Group 1-31,text,true,2375,70,70,1788
1430516824818,1710,Load random friend,200,OK,Thread Group 1-49,text,true,1830,70,70,1710
1430516824838,1700,Load random friend,200,OK,Thread Group 1-48,text,true,1833,70,70,1700
1430516820824,5723,Login POST,200,OK,Thread Group 1-60,text,true,47823,70,70,2267
1430516824877,1702,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,1701
1430516825290,1341,Load random friend,200,OK,Thread Group 1-53,text,true,1841,70,70,1341
1430516825520,1137,Load random friend,200,OK,Thread Group 1-51,text,true,1821,70,70,1137
1430516825541,1130,Load random friend,200,OK,Thread Group 1-55,text,true,1833,70,70,1130
1430516825629,1054,Load random friend,200,OK,Thread Group 1-50,text,true,1825,70,70,1054
1430516825647,1067,Login Page,200,OK,Thread Group 1-33,text,true,2375,70,70,1067
1430516825663,1070,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,1069
1430516822054,4943,Login POST,200,OK,Thread Group 1-54,text,true,47856,70,70,2280
1430516825706,1338,Login Page,200,OK,Thread Group 1-42,text,true,2375,70,70,1337
1430516822530,4871,Login POST,200,OK,Thread Group 1-61,text,true,47887,70,70,2228
1430516825787,1654,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,1654
1430516825850,1610,Login Page,200,OK,Thread Group 1-45,text,true,2375,70,70,1610
1430516823057,4560,Login POST,200,OK,Thread Group 1-59,text,true,47878,70,70,2589
1430516823179,4449,Login POST,200,OK,Thread Group 1-57,text,true,47869,70,70,2516
1430516823152,4544,Login POST,200,OK,Thread Group 1-56,text,true,47935,70,70,2543
1430516825879,1823,Load random friend,200,OK,Thread Group 1-58,text,true,1838,70,70,1823
1430516823221,4760,Login POST,200,OK,Thread Group 1-65,text,true,47898,70,70,2510
1430516825946,2070,Login Page,200,OK,Thread Group 1-47,text,true,2375,70,70,2070
1430516823501,4722,Login POST,200,OK,Thread Group 1-69,text,true,47911,70,70,2363
1430516823685,4696,Login POST,200,OK,Thread Group 1-68,text,true,47753,70,70,2240
1430516823616,4781,Login POST,200,OK,Thread Group 1-64,text,true,47944,70,70,2323
1430516823668,4750,Login POST,200,OK,Thread Group 1-70,text,true,47767,70,70,2267
1430516823701,4997,Login POST,200,OK,Thread Group 1-1,text,true,47829,70,70,2255
1430516823642,5296,Login POST,200,OK,Thread Group 1-63,text,true,47882,70,70,2317
1430516823734,5236,Login POST,200,OK,Thread Group 1-7,text,true,47990,70,70,2244
1430516823718,5367,Login POST,200,OK,Thread Group 1-67,text,true,47956,70,70,2257
1430516823801,5297,Login POST,200,OK,Thread Group 1-4,text,true,47845,70,70,2203
1430516826071,3049,Login Page,200,OK,Thread Group 1-40,text,true,2375,70,70,3049
1430516826101,3037,Login Page,200,OK,Thread Group 1-38,text,true,2375,70,70,3037
1430516823828,5604,Login POST,200,OK,Thread Group 1-66,text,true,47914,70,70,2195
1430516826144,3322,Login Page,200,OK,Thread Group 1-46,text,true,2375,70,70,3322
1430516823982,5666,Login POST,200,OK,Thread Group 1-5,text,true,47787,70,70,2082
1430516823934,5741,Login POST,200,OK,Thread Group 1-3,text,true,47944,70,70,2100
1430516826257,3440,Login Page,200,OK,Thread Group 1-35,text,true,2375,70,70,3439
1430516824289,5474,Login POST,200,OK,Thread Group 1-6,text,true,47951,70,70,1839
1430516824318,5525,Login POST,200,OK,Thread Group 1-8,text,true,47896,70,70,1823
1430516824375,5771,Login POST,200,OK,Thread Group 1-9,text,true,47896,70,70,1814
1430516826348,3845,Load random friend,200,OK,Thread Group 1-52,text,true,1833,70,70,3845
1430516824482,5844,Login POST,200,OK,Thread Group 1-12,text,true,47969,70,70,1790
1430516826381,4025,Login Page,200,OK,Thread Group 1-44,text,true,2375,70,70,4025
1430516824514,5900,Login POST,200,OK,Thread Group 1-13,text,true,47836,70,70,1794
1430516824555,5881,Login POST,200,OK,Thread Group 1-2,text,true,47865,70,70,1772
1430516824597,5932,Login POST,200,OK,Thread Group 1-11,text,true,47900,70,70,1755
1430516824616,6274,Login POST,200,OK,Thread Group 1-10,text,true,47827,70,70,1749
1430516826456,4458,Load random friend,200,OK,Thread Group 1-62,text,true,1834,70,70,4458
1430516824631,6382,Login POST,200,OK,Thread Group 1-20,text,true,47773,70,70,1784
1430516824648,6402,Login POST,200,OK,Thread Group 1-14,text,true,47910,70,70,1765
1430516826560,4532,Login Page,200,OK,Thread Group 1-48,text,true,2375,70,70,4532
1430516826538,4558,Login Page,200,OK,Thread Group 1-49,text,true,2375,70,70,4558
1430516824665,6451,Login POST,200,OK,Thread Group 1-16,text,true,47925,70,70,1772
1430516826577,4587,Load random friend,200,OK,Thread Group 1-60,text,true,1831,70,70,4587
1430516824685,6524,Login POST,200,OK,Thread Group 1-17,text,true,47924,70,70,1768
1430516824731,6906,Login POST,200,OK,Thread Group 1-21,text,true,47898,70,70,1733
1430516824913,6851,Login POST,200,OK,Thread Group 1-19,text,true,47905,70,70,1652
1430516824965,6858,Login POST,200,OK,Thread Group 1-18,text,true,47875,70,70,1608
1430516824941,6903,Login POST,200,OK,Thread Group 1-15,text,true,47814,70,70,1651
1430516826642,5226,Login Page,200,OK,Thread Group 1-53,text,true,2375,70,70,5226
1430516826667,5266,Login Page,200,OK,Thread Group 1-51,text,true,2375,70,70,5266
1430516825326,6633,Login POST,200,OK,Thread Group 1-23,text,true,47882,70,70,1278
1430516826681,5294,Login Page,200,OK,Thread Group 1-55,text,true,2375,70,70,5294
1430516826710,5305,Login Page,200,OK,Thread Group 1-50,text,true,2375,70,70,5305
1430516827008,5074,Load random friend,200,OK,Thread Group 1-54,text,true,1836,70,70,5074
1430516824984,7505,Login POST,200,OK,Thread Group 1-24,text,true,47955,70,70,1627
1430516825348,7204,Login POST,200,OK,Thread Group 1-25,text,true,47944,70,70,1280
1430516827412,5166,Load random friend,200,OK,Thread Group 1-61,text,true,1837,70,70,5166
1430516825564,7022,Login POST,200,OK,Thread Group 1-22,text,true,47722,70,70,1083
1430516827628,4974,Load random friend,200,OK,Thread Group 1-59,text,true,1837,70,70,4974
1430516827641,4978,Load random friend,200,OK,Thread Group 1-57,text,true,1831,70,70,4978
1430516827707,4978,Load random friend,200,OK,Thread Group 1-56,text,true,1839,70,70,4978
1430516825611,7085,Login POST,200,OK,Thread Group 1-32,text,true,47812,70,70,1079
1430516827726,4991,Login Page,200,OK,Thread Group 1-58,text,true,2375,70,70,4991
1430516827992,4756,Load random friend,200,OK,Thread Group 1-65,text,true,1825,70,70,4756
1430516828234,4537,Load random friend,200,OK,Thread Group 1-69,text,true,1829,70,70,4537
1430516828392,4399,Load random friend,200,OK,Thread Group 1-68,text,true,1835,70,70,4399
1430516828407,4407,Load random friend,200,OK,Thread Group 1-64,text,true,1824,70,70,4407
1430516828439,4392,Load random friend,200,OK,Thread Group 1-70,text,true,1838,70,70,4392
1430516828709,4174,Load random friend,200,OK,Thread Group 1-1,text,true,1834,70,70,4174
1430516825728,7178,Login POST,200,OK,Thread Group 1-34,text,true,47915,70,70,1341
1430516828950,3983,Load random friend,200,OK,Thread Group 1-63,text,true,1839,70,70,3983
1430516828981,3993,Load random friend,200,OK,Thread Group 1-7,text,true,1827,70,70,3993
1430516829095,3912,Load random friend,200,OK,Thread Group 1-67,text,true,1823,70,70,3912
1430516829109,3946,Load random friend,200,OK,Thread Group 1-4,text,true,1843,70,70,3945
1430516825904,7423,Login POST,200,OK,Thread Group 1-30,text,true,47961,70,70,1781
1430516825928,7457,Login POST,200,OK,Thread Group 1-28,text,true,47913,70,70,1794
1430516829443,3971,Load random friend,200,OK,Thread Group 1-66,text,true,1841,70,70,3971
1430516829658,3794,Load random friend,200,OK,Thread Group 1-5,text,true,1828,70,70,3794
1430516826009,7564,Login POST,200,OK,Thread Group 1-27,text,true,47890,70,70,2706
